Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000010628,000000D9,false,0,8,43,FD,00,10,00,F0,7F,C0
000010629,000000EF,false,0,8,DF,FD,00,7D,21,FD,7C,FF
000010630,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000010631,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000010632,00000197,false,0,4,00,05,0E,C0,00,00,00,00
000010633,00000200,false,0,8,00,00,81,00,1A,28,FA,FF
000010634,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000010635,00000100,false,0,8,A2,FB,7F,C0,5D,AD,87,70
000010636,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010637,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010638,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000010639,00000258,false,0,2,44,44,00,00,00,00,00,00
000010640,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010641,00000246,false,0,5,3F,FB,00,FF,FF,00,00,00
000010642,00000299,false,0,6,FF,FF,FF,FF,FF,00,00,00
000010643,00000100,false,0,8,2C,FC,7F,C0,5D,AD,87,70
000010644,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000010645,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010646,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000010647,0000019F,false,0,6,FF,FF,EC,7F,FF,2F,00,00
000010648,00000206,false,0,8,C5,20,5F,FF,FF,FF,FF,FF
000010649,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000010650,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010651,000000D9,false,0,8,A4,FE,00,10,00,F0,7F,C0
000010652,000000EF,false,0,8,38,FE,00,7D,21,FD,7C,FF
000010653,000000F3,false,0,8,8A,0E,00,FF,F0,C0,FF,FF
000010654,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000010655,000001EE,false,0,2,00,FC,00,00,00,00,00,00
000010656,00000314,false,0,3,50,00,FF,00,00,00,00,00
000010657,00000100,false,0,8,71,FD,7F,C0,5D,AD,87,70
000010658,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010659,000002A7,false,0,5,7A,FE,FE,FF,14,00,00,00
000010660,000002C5,false,0,7,C5,FE,00,60,06,20,CA,00
000010661,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010662,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000010663,00000258,false,0,2,44,44,00,00,00,00,00,00
000010664,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000010665,00000100,false,0,8,96,FE,7F,C0,5D,AD,87,70
000010666,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010667,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010668,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000010669,0000019F,false,0,6,FF,FF,EE,7F,FF,2F,00,00
000010670,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000010671,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000010672,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010673,000000D9,false,0,8,A5,F0,00,10,00,F0,7F,C0
000010674,000000EF,false,0,8,39,F0,00,7D,21,FD,7C,FF
000010675,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000010676,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000010677,00000304,false,0,6,FF,FF,BF,38,FF,FF,00,00
000010678,00000100,false,0,8,97,F0,7F,C0,5D,AD,87,70
000010679,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010680,00000239,false,0,8,81,B3,45,00,00,FF,FF,FF
000010681,00000201,false,0,8,5E,40,5E,40,FF,FF,FF,FF
000010682,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000010683,00000173,false,0,8,3B,F0,00,0E,30,00,DE,10
000010684,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000010685,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010686,00000258,false,0,2,44,44,00,00,00,00,00,00
000010687,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010688,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000010689,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000010690,00000100,false,0,8,CA,F1,7F,C0,5D,AD,87,70
000010691,00000301,false,0,7,FF,FF,A4,80,FF,FF,CF,00
000010692,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010693,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010694,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000010695,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000010696,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000010697,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FD,25
000010698,000002BB,false,0,5,20,F5,00,00,F2,00,00,00
000010699,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000010700,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000010701,000003FD,false,0,5,B4,00,00,00,FF,00,00,00
000010702,00000206,false,0,8,98,21,5F,FF,FF,FF,FF,FF
000010703,00000212,false,0,8,2B,FE,F9,FF,FF,FF,FF,FF
000010704,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000010705,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000010706,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000010707,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000010708,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000010709,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000010710,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010711,000000D9,false,0,8,F8,F1,00,10,00,F0,7F,C0
000010712,000000EF,false,0,8,64,F1,00,7D,21,FD,7C,FF
000010713,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000010714,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000010715,000003E9,false,0,8,08,52,41,00,00,00,00,00
000010716,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000010717,00000100,false,0,8,2D,F2,7F,C0,5D,AD,87,70
000010718,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010719,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000010720,0000036F,false,0,5,9B,F1,FE,FF,14,00,00,00
000010721,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000010722,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010723,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000010724,00000258,false,0,2,44,44,00,00,00,00,00,00
000010725,00000100,false,0,8,70,F3,7F,C0,5D,AD,87,70
000010726,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000010727,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010728,0000019A,false,0,6,FF,FF,9D,7E,FF,3F,00,00
000010729,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000010730,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000010731,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010732,000000D9,false,0,8,1F,F2,00,10,00,F0,7F,C0
000010733,000000EF,false,0,8,C2,F2,00,7D,21,00,7D,FF
000010734,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000010735,0000012F,false,0,8,0F,23,86,1C,F1,35,30,00
000010736,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000010737,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000010738,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000010739,00000100,false,0,8,FE,F4,7F,C0,5D,AD,87,70
000010740,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010741,000002B0,false,0,6,3C,45,06,C7,FF,FF,00,00
000010742,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010743,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000010744,000001E1,false,0,6,8E,FE,45,FF,FF,FF,00,00
000010745,00000100,false,0,8,CA,F1,7F,C0,5D,AD,87,70
000010746,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010747,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010748,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000010749,00000258,false,0,2,44,44,00,00,00,00,00,00
000010750,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010751,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000010752,00000100,false,0,8,2D,F2,7F,C0,5D,AD,87,70
000010753,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010754,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010755,0000019A,false,0,6,FF,FF,75,7E,FF,3F,00,00
000010756,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
000010757,00000206,false,0,8,F1,25,5F,FF,FF,FF,FF,FF
000010758,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000010759,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010760,000000D9,false,0,8,2A,F9,00,10,00,F0,7F,C0
000010761,000000EF,false,0,8,F7,F9,00,7D,21,00,7D,FF
000010762,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000010763,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000010764,00000314,false,0,3,50,00,FF,00,00,00,00,00
000010765,0000051A,false,0,8,00,00,00,00,50,00,00,1A
000010766,00000100,false,0,8,70,F3,7F,C0,5D,AD,87,70
000010767,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010768,000002A7,false,0,5,8E,F9,FE,FF,14,00,00,00
000010769,000002C5,false,0,7,89,F7,00,60,06,20,CA,00
000010770,000002CA,false,0,2,80,81,00,00,00,00,00,00
000010771,000002F7,false,0,6,0E,D8,49,09,11,F1,00,00
000010772,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010773,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000010774,00000258,false,0,2,44,44,00,00,00,00,00,00
000010775,00000100,false,0,8,FE,F4,7F,C0,5D,AD,87,70
000010776,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000010777,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010778,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000010779,0000019F,false,0,6,FF,FF,ED,7F,FF,2F,00,00
000010780,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000010781,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000010782,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010783,000000D9,false,0,8,CD,FA,00,10,00,F0,7F,C0
000010784,000000EF,false,0,8,51,FA,00,7D,21,FD,7C,FF
000010785,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000010786,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000010787,00000304,false,0,6,FF,FF,BF,38,FF,FF,00,00
000010788,000003F9,false,0,8,34,FD,80,E0,42,3C,C3,FF
000010789,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000010790,00000100,false,0,8,A3,F5,7F,C0,5D,AD,87,70
000010791,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010792,00000239,false,0,8,31,9A,45,00,00,FF,FF,FF
000010793,00000201,false,0,8,6A,41,6A,41,FF,FF,FF,FF
000010794,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000010795,00000173,false,0,8,0F,F5,00,0E,30,00,DE,10
000010796,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000010797,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010798,00000258,false,0,2,44,44,00,00,00,00,00,00
000010799,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010800,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000010801,000002ED,false,0,3,77,0A,02,00,00,00,00,00
000010802,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000010803,00000100,false,0,8,44,F6,7F,C0,5D,AD,87,70
000010804,00000301,false,0,7,FF,FF,A4,80,FF,FF,CF,00
000010805,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000010806,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010807,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000010808,0000019F,false,0,6,FF,FF,08,80,FF,2F,00,00
000010809,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000010810,000002BB,false,0,5,48,FA,00,00,F2,00,00,00
000010811,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F6,EA
000010812,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000010813,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000010814,000001F9,false,0,2,FD,FF,00,00,00,00,00,00
000010815,000003FD,false,0,5,28,08,00,00,FF,00,00,00
000010816,00000201,false,0,8,6D,41,6D,41,FF,FF,FF,FF
000010817,00000206,false,0,8,16,26,5F,FF,FF,FF,FF,FF
000010818,00000212,false,0,8,A4,F7,F9,FF,FF,FF,FF,FF
000010819,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000010820,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000010821,000000EF,false,0,8,0C,FB,00,7D,21,FD,7C,FF
000010822,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000010823,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000010824,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010825,000000D9,false,0,8,90,FB,00,10,00,F0,7F,C0
000010826,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000010827,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000010828,000002FA,false,0,8,FD,FF,05,FF,FF,FF,FF,FF
000010829,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000010830,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000010831,000003AD,false,0,8,00,F0,FF,FF,FF,FF,FF,F8
000010832,000003E8,false,0,2,F1,FF,00,00,00,00,00,00
000010833,000003E9,false,0,8,08,52,41,00,00,00,00,00
000010834,00000100,false,0,8,19,F7,7F,C0,5D,AD,87,70
000010835,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010836,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000010837,0000036F,false,0,5,6F,F6,FE,FF,14,00,00,00
000010838,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010839,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000010840,00000258,false,0,2,44,44,00,00,00,00,00,00
000010841,00000337,false,0,2,FF,FF,00,00,00,00,00,00
000010842,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000010843,00000197,false,0,4,8F,04,0E,C0,00,00,00,00
000010844,000001D0,false,0,8,E3,F9,DF,FF,FF,FF,FF,FF
000010845,000001B9,false,0,5,FF,FF,FF,14,FF,00,00,00
000010846,00000100,false,0,8,45,F8,7F,C0,5D,AD,87,70
000010847,00000199,false,0,6,FF,FF,CC,7E,FF,BF,00,00
000010848,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010849,0000019A,false,0,6,FF,FF,A7,7E,FF,3F,00,00
000010850,0000019F,false,0,6,FF,FF,F6,7F,FF,2F,00,00
000010851,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000010852,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010853,000000D9,false,0,8,1E,FC,00,10,00,F0,7F,C0
000010854,000000EF,false,0,8,82,FC,00,7D,21,FD,7C,FF
000010855,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000010856,0000012F,false,0,8,DD,2B,86,1C,F1,35,30,00
000010857,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000010858,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000010859,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000010860,00000100,false,0,8,18,F9,7F,C0,5D,AD,87,70
000010861,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010862,000002B0,false,0,6,3C,45,06,C7,FF,FF,00,00
000010863,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010864,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000010865,000001E1,false,0,6,26,F3,45,FF,FF,FF,00,00
000010866,00000258,false,0,2,44,44,00,00,00,00,00,00
000010867,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010868,00000100,false,0,8,FF,FA,7F,C0,5D,AD,87,70
000010869,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010870,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010871,00000100,false,0,8,19,F7,7F,C0,5D,AD,87,70
000010872,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000010873,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010874,0000019A,false,0,6,FF,FF,9D,7E,FF,3F,00,00
000010875,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000010876,00000206,false,0,8,AD,2A,5F,FF,FF,FF,FF,FF
000010877,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000010878,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010879,000000D9,false,0,8,CC,F4,00,10,00,F0,7F,C0
000010880,000000EF,false,0,8,11,F4,00,7D,21,00,7D,FF
000010881,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000010882,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000010883,00000197,false,0,4,80,0E,0E,C0,00,00,00,00
000010884,00000314,false,0,3,50,00,FF,00,00,00,00,00
000010885,00000100,false,0,8,45,F8,7F,C0,5D,AD,87,70
000010886,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010887,000002A7,false,0,5,C1,F4,FE,FF,14,00,00,00
000010888,000002C5,false,0,7,46,F0,00,60,06,20,CA,00
000010889,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010890,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000010891,00000258,false,0,2,44,44,00,00,00,00,00,00
000010892,00000100,false,0,8,18,F9,7F,C0,5D,AD,87,70
000010893,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010894,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010895,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000010896,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000010897,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000010898,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000010899,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010900,000000D9,false,0,8,91,F5,00,10,00,F0,7F,C0
000010901,000000EF,false,0,8,0D,F5,00,7D,21,FD,7C,FF
000010902,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000010903,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000010904,00000304,false,0,6,FF,FF,BF,38,FF,FF,00,00
000010905,00000100,false,0,8,FF,FA,7F,C0,5D,AD,87,70
000010906,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010907,00000239,false,0,8,71,AA,45,00,00,FF,FF,FF
000010908,00000201,false,0,8,75,42,75,42,FF,FF,FF,FF
000010909,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000010910,00000173,false,0,8,53,FA,00,0E,30,00,DE,10
000010911,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000010912,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010913,00000258,false,0,2,44,44,00,00,00,00,00,00
000010914,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010915,00000197,false,0,4,89,00,0E,C0,00,00,00,00
000010916,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000010917,00000100,false,0,8,A2,FB,7F,C0,5D,AD,87,70
000010918,00000301,false,0,7,FF,FF,A4,80,FF,FF,CF,00
000010919,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000010920,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010921,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000010922,0000019F,false,0,6,FF,FF,F0,7F,FF,2F,00,00
000010923,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000010924,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FE,02
000010925,000002BB,false,0,5,F3,F0,00,00,F2,00,00,00
000010926,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000010927,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000010928,00000328,false,0,6,4D,36,2E,0B,86,1E,00,00
000010929,000003FD,false,0,5,29,01,00,00,FF,00,00,00
000010930,00000206,false,0,8,09,2B,60,FF,FF,FF,FF,FF
000010931,00000212,false,0,8,2A,F0,F9,FF,FF,FF,FF,FF
000010932,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000010933,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000010934,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000010935,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000010936,000000EF,false,0,8,EA,F6,00,7D,21,FD,7C,FF
000010937,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000010938,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010939,000000D9,false,0,8,76,F6,00,10,00,F0,7F,C0
000010940,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000010941,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000010942,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000010943,000003E9,false,0,8,08,52,41,00,00,00,00,00
000010944,000003C3,false,0,8,74,14,09,92,24,09,82,20
000010945,00000100,false,0,8,2C,FC,7F,C0,5D,AD,87,70
000010946,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010947,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000010948,0000036F,false,0,5,20,FB,FE,FF,14,00,00,00
000010949,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010950,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000010951,00000258,false,0,2,44,44,00,00,00,00,00,00
000010952,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000010953,00000100,false,0,8,71,FD,7F,C0,5D,AD,87,70
000010954,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000010955,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010956,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000010957,0000019F,false,0,6,FF,FF,08,80,FF,2F,00,00
000010958,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000010959,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010960,000000D9,false,0,8,2B,F7,00,10,00,F0,7F,C0
000010961,000000EF,false,0,8,F6,F7,00,7D,21,00,7D,FF
000010962,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000010963,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000010964,0000012F,false,0,8,81,24,86,1C,F1,35,30,00
000010965,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000010966,00000197,false,0,4,06,01,0E,C0,00,00,00,00
000010967,000001D6,false,0,2,F0,C0,00,00,00,00,00,00
000010968,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000010969,00000100,false,0,8,96,FE,7F,C0,5D,AD,87,70
000010970,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010971,000002B0,false,0,6,3C,45,06,C7,FF,FF,00,00
000010972,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010973,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000010974,000001E1,false,0,6,93,F7,45,FF,FF,FF,00,00
000010975,00000258,false,0,2,44,44,00,00,00,00,00,00
000010976,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000010977,00000100,false,0,8,97,F0,7F,C0,5D,AD,87,70
000010978,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000010979,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010980,0000019A,false,0,6,FF,FF,9D,7E,FF,3F,00,00
000010981,0000019F,false,0,6,FF,FF,04,80,FF,2F,00,00
000010982,00000431,false,0,8,DA,FF,FF,FF,FF,7B,F3,4B
000010983,00000206,false,0,8,7E,2C,5F,FF,FF,FF,FF,FF
000010984,00000201,false,0,8,86,42,86,42,FF,FF,FF,FF
000010985,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000010986,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000010987,000000D9,false,0,8,77,F8,00,10,00,F0,7F,C0
000010988,000000EF,false,0,8,EB,F8,00,7D,21,FD,7C,FF
000010989,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000010990,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000010991,00000100,false,0,8,CA,F1,7F,C0,5D,AD,87,70
000010992,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000010993,00000432,false,0,8,8C,F5,10,B1,C8,FF,00,FF
000010994,000002A7,false,0,5,5C,F5,FE,FF,14,00,00,00
000010995,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000010996,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000010997,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000010998,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000010999,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000011000,000000D9,false,0,8,2A,F9,00,10,00,F0,7F,C0
000011001,000000EF,false,0,8,B6,F9,00,7D,21,FD,7C,FF
000011002,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000011003,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000011004,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000011005,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000011006,000000D9,false,0,8,90,FB,00,10,00,F0,7F,C0
000011007,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000011008,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000011009,000003E9,false,0,8,08,52,41,00,00,00,00,00
000011010,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000011011,00000100,false,0,8,FF,FA,7F,C0,5D,AD,87,70
000011012,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000011013,00000112,false,0,8,F7,1F,53,0F,60,73,85,62
000011014,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000011015,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000011016,00000100,false,0,8,71,FD,7F,C0,5D,AD,87,70
000011017,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000011018,00000100,false,0,8,96,FE,7F,C0,5D,AD,87,70
000011019,00000199,false,0,6,FF,FF,C2,7E,FF,BF,00,00
000011020,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
000011021,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000011022,00000173,false,0,8,3B,F0,00,0E,30,00,DE,10
000011023,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000011024,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000011025,00000258,false,0,2,44,44,00,00,00,00,00,00
000011026,1FFFFFFF,true,0,1,00,00,00,00,00,00,00,00
