Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000003748,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003749,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000003750,000003AD,false,0,8,00,F0,FF,FF,FF,FF,FF,F7
000003751,000003E8,false,0,2,F1,FF,00,00,00,00,00,00
000003752,000003E9,false,0,8,08,52,01,00,00,00,00,00
000003753,0000051A,false,0,8,00,00,00,00,50,00,00,1A
000003754,00000100,false,0,8,0C,FC,7F,C0,5D,66,87,70
000003755,000002A7,false,0,5,5D,FC,FE,FF,14,00,00,00
000003756,00000201,false,0,8,08,5E,08,5E,FF,FF,FF,FF
000003757,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000003758,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000003759,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003760,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000003761,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000003762,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003763,000000D9,false,0,8,9F,F8,00,10,00,F0,7F,C8
000003764,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000003765,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000003766,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003767,00000173,false,0,8,DD,FD,00,0E,30,00,DE,10
000003768,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000003769,00000199,false,0,6,FF,FF,9B,7E,FF,3F,00,00
000003770,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003771,0000019F,false,0,6,FF,FF,07,80,FF,2F,00,00
000003772,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000003773,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003774,00000258,false,0,2,44,44,00,00,00,00,00,00
000003775,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003776,00000197,false,0,4,00,05,0E,C0,00,00,00,00
000003777,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003778,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000003779,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000003780,000001E1,false,0,6,9A,F7,04,FF,FF,FF,00,00
000003781,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003782,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000003783,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003784,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000003785,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000003786,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000003787,00000206,false,0,8,B4,2C,5C,FF,FF,FF,FF,FF
000003788,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000003789,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000003790,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000003791,0000019F,false,0,6,FF,FF,ED,7F,FF,2F,00,00
000003792,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003793,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000003794,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000003795,0000036F,false,0,5,B1,F4,38,00,15,00,00,00
000003796,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000003797,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000003798,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000003799,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000003800,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000003801,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000003802,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003803,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000003804,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000003805,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003806,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000003807,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000003808,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000003809,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F3,83
000003810,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000003811,000003FD,false,0,5,0E,03,00,00,FF,00,00,00
000003812,00000108,false,0,8,ED,7D,FF,FF,07,F1,FF,FF
000003813,00000212,false,0,8,43,F4,F9,FF,FF,FF,FF,FF
000003814,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000003815,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000003816,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003817,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000003818,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000003819,0000019F,false,0,6,FF,FF,0F,80,FF,2F,00,00
000003820,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003821,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000003822,00000258,false,0,2,44,44,00,00,00,00,00,00
000003823,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003824,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000003825,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000003826,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003827,00000200,false,0,8,06,00,31,00,0E,28,FA,FF
000003828,00000246,false,0,5,3F,FB,00,FF,FF,00,00,00
000003829,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000003830,00000299,false,0,6,FF,FF,FF,FF,FF,00,00,00
000003831,00000201,false,0,8,AC,5E,AC,5E,FF,FF,FF,FF
000003832,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000003833,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000003834,00000272,false,0,8,BC,FA,01,11,FF,FF,FF,FF
000003835,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000003836,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003837,00000197,false,0,4,0C,0D,0E,C0,00,00,00,00
000003838,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000003839,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003840,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000003841,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000003842,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000003843,00000206,false,0,8,0E,2E,5C,FF,FF,FF,FF,FF
000003844,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003845,00000173,false,0,8,E9,F8,00,0E,30,00,DE,10
000003846,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000003847,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003848,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003849,0000019F,false,0,6,FF,FF,07,80,FF,2F,00,00
000003850,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000003851,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003852,00000258,false,0,2,44,44,00,00,00,00,00,00
000003853,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003854,00000100,false,0,8,38,F9,7F,C0,5D,66,87,70
000003855,000002A7,false,0,5,E6,F6,FE,FF,14,00,00,00
000003856,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000003857,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003858,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000003859,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003860,000000D9,false,0,8,4C,FE,00,10,00,F0,7F,C8
000003861,000000F3,false,0,8,8A,0E,00,FF,F0,C0,FF,FF
000003862,00000100,false,0,8,DF,FA,7F,C0,5D,66,87,70
000003863,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003864,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000003865,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000003866,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000003867,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003868,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000003869,00000258,false,0,2,44,44,00,00,00,00,00,00
000003870,000003A6,false,0,8,47,05,1D,F0,C0,FF,FF,FF
000003871,000007BD,false,0,8,10,00,00,00,00,00,00,00
000003872,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000003873,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003874,00000197,false,0,4,80,0E,0E,C0,00,00,00,00
000003875,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003876,00000100,false,0,8,82,FB,7F,C0,5D,66,87,70
000003877,00000201,false,0,8,B5,5E,B5,5E,FF,FF,FF,FF
000003878,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000003879,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003880,000002F5,false,0,8,60,0F,69,20,22,0A,06,10
000003881,00000314,false,0,3,11,02,FF,00,00,00,00,00
000003882,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000003883,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000003884,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003885,000000D9,false,0,8,4D,F0,00,10,00,F0,7F,C8
000003886,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000003887,00000304,false,0,6,FF,FF,BD,37,FF,FF,00,00
000003888,00000100,false,0,8,0C,FC,7F,C0,5D,66,87,70
000003889,000003D8,false,0,8,A0,FF,FF,FF,FF,FF,FF,FF
000003890,00000206,false,0,8,0F,20,5C,FF,FF,FF,FF,FF
000003891,00000201,false,0,8,B8,5E,B8,5E,FF,FF,FF,FF
000003892,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000003893,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000003894,000000EF,false,0,8,B4,FE,00,7D,21,FE,7C,FF
000003895,0000019F,false,0,6,FF,FF,09,80,FF,2F,00,00
000003896,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003897,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000003898,00000258,false,0,2,44,44,00,00,00,00,00,00
000003899,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003900,000000C0,false,0,2,F8,40,00,00,00,00,00,00
000003901,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000003902,000002C5,false,0,7,12,FB,00,20,06,20,CA,00
000003903,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000003904,0000036E,false,0,5,87,F4,FE,FF,14,00,00,00
000003905,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000003906,0000012F,false,0,8,3A,28,86,1C,F1,35,30,00
000003907,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003908,00000197,false,0,4,89,00,0E,C0,00,00,00,00
000003909,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000003910,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003911,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000003912,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000003913,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000003914,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000003915,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003916,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000003917,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000003918,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003919,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000003920,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000003921,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003922,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000003923,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000003924,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000003925,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003926,00000173,false,0,8,DC,F3,00,0E,30,00,DE,10
000003927,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000003928,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000003929,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003930,0000019F,false,0,6,FF,FF,F1,7F,FF,2F,00,00
000003931,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000003932,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003933,00000258,false,0,2,44,44,00,00,00,00,00,00
000003934,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003935,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003936,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000003937,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000003938,000001E1,false,0,6,87,FE,04,FF,FF,FF,00,00
000003939,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003940,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000003941,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000003942,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003943,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000003944,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000003945,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000003946,00000206,false,0,8,B5,22,5C,FF,FF,FF,FF,FF
000003947,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003948,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000003949,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000003950,0000019F,false,0,6,FF,FF,0C,80,FF,2F,00,00
000003951,00000239,false,0,8,71,95,2A,57,01,FF,FF,FF
000003952,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000003953,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003954,00000258,false,0,2,44,44,00,00,00,00,00,00
000003955,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000003956,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003957,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000003958,000002A7,false,0,5,8F,F0,FE,FF,14,00,00,00
000003959,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000003960,00000397,false,0,7,00,2B,00,57,14,77,01,00
000003961,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003962,000002F5,false,0,8,60,0F,64,20,22,0A,06,10
000003963,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000003964,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000003965,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003966,000000D9,false,0,8,79,F5,00,10,00,F0,7F,C8
000003967,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000003968,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000003969,00000201,false,0,8,5A,5F,5A,5F,FF,FF,FF,FF
000003970,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000003971,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003972,000000EF,false,0,8,DC,F4,00,7D,21,FE,7C,FF
000003973,0000019F,false,0,6,FF,FF,ED,7F,FF,2F,00,00
000003974,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003975,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000003976,00000258,false,0,2,44,44,00,00,00,00,00,00
000003977,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003978,00000197,false,0,4,85,08,0E,C0,00,00,00,00
000003979,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000003980,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003981,000002C5,false,0,7,18,F3,00,20,06,20,CA,00
000003982,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000003983,00000348,false,0,8,E7,00,0A,7F,FE,FC,2D,11
000003984,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000003985,0000012F,false,0,8,E8,20,86,1C,F1,35,30,00
000003986,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000003987,000003B4,false,0,8,10,FF,35,F0,B9,FF,01,00
000003988,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000003989,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003990,000000D9,false,0,8,9E,F6,00,10,00,F0,7F,C8
000003991,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000003992,00000100,false,0,8,38,F9,7F,C0,5D,66,87,70
000003993,00000297,false,0,7,3E,E1,F0,FC,F2,92,EA,00
000003994,00000206,false,0,8,E8,23,5C,FF,FF,FF,FF,FF
000003995,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003996,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000003997,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000003998,0000019F,false,0,6,FF,FF,0A,80,FF,2F,00,00
000003999,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004000,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000004001,00000258,false,0,2,44,44,00,00,00,00,00,00
000004002,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000004003,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004004,00000239,false,0,8,71,95,2A,57,01,FF,FF,FF
000004005,00000100,false,0,8,DF,FA,7F,C0,5D,66,87,70
000004006,0000036F,false,0,5,07,F9,FE,FF,14,00,00,00
000004007,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000004008,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000004009,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000004010,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000004011,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000004012,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000004013,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004014,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000004015,00000197,false,0,4,0A,09,0E,C0,00,00,00,00
000004016,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000004017,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004018,000000D9,false,0,8,C3,F7,00,10,00,F0,7F,C8
000004019,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000004020,00000100,false,0,8,82,FB,7F,C0,5D,66,87,70
000004021,000002BB,false,0,5,D4,F2,00,00,F2,00,00,00
000004022,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FB,6B
000004023,000003FD,false,0,5,92,0B,00,00,FF,00,00,00
000004024,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000004025,00000201,false,0,8,63,5F,63,5F,FF,FF,FF,FF
000004026,00000212,false,0,8,91,FC,F9,FF,FF,FF,FF,FF
000004027,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000004028,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000004029,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000004030,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000004031,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000004032,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
000004033,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000004034,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004035,00000258,false,0,2,44,44,00,00,00,00,00,00
000004036,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004037,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000004038,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000004039,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000004040,00000100,false,0,8,0C,FC,7F,C0,5D,66,87,70
000004041,00000201,false,0,8,65,5F,65,5F,FF,FF,FF,FF
000004042,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000004043,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000004044,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000004045,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004046,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000004047,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004048,000002F5,false,0,8,60,0F,64,20,22,0A,06,10
000004049,00000197,false,0,4,06,01,0E,C0,00,00,00,00
000004050,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000004051,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000004052,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004053,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000004054,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000004055,00000304,false,0,6,FF,FF,BD,37,FF,FF,00,00
000004056,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000004057,00000206,false,0,8,3B,25,5C,FF,FF,FF,FF,FF
000004058,00000201,false,0,8,FB,5F,FB,5F,FF,FF,FF,FF
000004059,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000004060,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000004061,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000004062,0000019F,false,0,6,FF,FF,09,80,FF,2F,00,00
000004063,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004064,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000004065,00000258,false,0,2,44,44,00,00,00,00,00,00
000004066,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004067,000000C0,false,0,2,F0,40,00,00,00,00,00,00
000004068,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000004069,000002C5,false,0,7,54,FA,00,20,06,20,CA,00
000004070,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000004071,000002A7,false,0,5,8E,F9,FE,FF,14,00,00,00
000004072,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000004073,0000012F,false,0,8,66,27,86,1C,F1,35,30,00
000004074,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004075,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000004076,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004077,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000004078,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000004079,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000004080,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000004081,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000004082,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000004083,0000019F,false,0,6,FF,FF,02,80,FF,2F,00,00
000004084,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004085,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000004086,00000258,false,0,2,44,44,00,00,00,00,00,00
000004087,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000004088,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004089,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000004090,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000004091,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000004092,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000004093,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000004094,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000004095,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000004096,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000004097,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004098,00000314,false,0,3,11,02,FF,00,00,00,00,00
000004099,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000004100,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004101,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000004102,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000004103,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000004104,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000004105,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F3,83
000004106,000003FD,false,0,5,0E,03,00,00,FF,00,00,00
000004107,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000004108,00000206,false,0,8,DC,26,5C,FF,FF,FF,FF,FF
000004109,00000212,false,0,8,43,F4,F9,FF,FF,FF,FF,FF
000004110,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000004111,00000199,false,0,6,FF,FF,CD,7E,FF,3F,00,00
000004112,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000004113,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000004114,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000004115,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004116,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000004117,00000258,false,0,2,44,44,00,00,00,00,00,00
000004118,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000004119,00000397,false,0,7,00,2A,00,57,14,77,01,00
000004120,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000004121,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000004122,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004123,000003E9,false,0,8,08,52,01,00,00,00,00,00
000004124,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000004125,0000036E,false,0,5,86,FD,FE,FF,14,00,00,00
000004126,00000201,false,0,8,07,60,07,60,FF,FF,FF,FF
000004127,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000004128,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000004129,00000112,false,0,8,FA,1F,C8,0E,3A,72,B5,5F
000004130,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000004131,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000004132,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000004133,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004134,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000004135,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000004136,00000100,false,0,8,65,F8,7F,C0,5D,66,87,70
000004137,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000004138,00000173,false,0,8,E9,F8,00,0E,30,00,DE,10
000004139,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000004140,00000199,false,0,6,FF,FF,D7,7E,FF,3F,00,00
000004141,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000004142,0000019F,false,0,6,FF,FF,0A,80,FF,2F,00,00
