Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000002391,00000258,false,0,2,44,44,00,00,00,00,00,00
000002392,00000201,false,0,8,A9,67,A9,67,FF,FF,FF,FF
000002393,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000002394,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000002395,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000002396,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002397,000000D9,false,0,8,79,F5,00,10,00,F0,7F,C8
000002398,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000002399,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002400,000002F5,false,0,8,60,0F,AE,20,22,0A,06,10
000002401,00000100,false,0,8,BF,F7,7F,C0,5D,69,87,70
000002402,00000510,false,0,8,40,10,20,00,00,00,00,00
000002403,00000201,false,0,8,AB,67,AB,67,FF,FF,FF,FF
000002404,000000EF,false,0,8,DC,F4,00,7D,21,FE,7C,FF
000002405,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000002406,000005F8,false,0,8,64,03,00,00,00,00,00,04
000002407,00000328,false,0,6,5A,E0,2E,0B,86,1E,00,00
000002408,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002409,00000197,false,0,4,85,08,0E,C0,00,00,00,00
000002410,00000100,false,0,8,E3,F8,7F,C0,5D,69,87,70
000002411,00000348,false,0,8,E7,00,0A,7F,FE,D7,03,11
000002412,00000199,false,0,6,FF,FF,D7,7E,FF,3F,00,00
000002413,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002414,0000019F,false,0,6,FF,FF,01,80,FF,2F,00,00
000002415,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002416,00000258,false,0,2,44,44,00,00,00,00,00,00
000002417,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002418,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000002419,00000350,false,0,4,F3,FF,FF,FF,00,00,00,00
000002420,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000002421,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002422,000000D9,false,0,8,9E,F6,00,10,00,F0,7F,C8
000002423,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000002424,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002425,0000012F,false,0,8,8A,24,86,1B,F1,35,30,00
000002426,00000100,false,0,8,BE,F9,7F,C0,5D,69,87,70
000002427,00000314,false,0,3,11,02,FF,00,00,00,00,00
000002428,00000297,false,0,7,FE,EA,F0,FC,F2,92,EA,00
000002429,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000002430,00000206,false,0,8,E8,23,5C,FF,FF,FF,FF,FF
000002431,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000002432,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000002433,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000002434,000005F8,false,0,8,64,05,00,00,00,00,00,06
000002435,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002436,00000100,false,0,8,59,FA,7F,C0,5D,69,87,70
000002437,0000036E,false,0,5,54,F1,FE,FF,14,00,00,00
000002438,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000002439,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000002440,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002441,0000019F,false,0,6,FF,FF,11,80,FF,2F,00,00
000002442,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002443,00000258,false,0,2,44,44,00,00,00,00,00,00
000002444,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000002445,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000002446,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000002447,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000002448,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002449,000000D9,false,0,8,C3,F7,00,10,00,F0,7F,C8
000002450,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000002451,00000112,false,0,8,4B,20,CE,0E,3A,72,95,5F
000002452,00000431,false,0,8,CA,FF,AE,00,23,6C,F3,4B
000002453,00000197,false,0,4,0A,09,0E,C0,00,00,00,00
000002454,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000002455,000002BB,false,0,5,D4,F2,00,00,F2,00,00,00
000002456,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FE,02
000002457,000003FD,false,0,5,41,0E,00,00,FF,00,00,00
000002458,00000108,false,0,8,E3,7D,FF,52,48,F2,FF,FF
000002459,00000212,false,0,8,2A,F0,F9,FF,FF,FF,FF,FF
000002460,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000002461,000002F1,false,0,8,A2,0F,00,BC,0D,00,00,A0
000002462,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000002463,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000002464,000005F8,false,0,8,64,07,00,00,00,00,00,08
000002465,000002C5,false,0,7,5B,F6,00,20,06,20,CA,00
000002466,00000112,false,0,8,4B,20,CE,0E,3A,72,95,5F
000002467,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000002468,00000100,false,0,8,8A,FC,7F,C0,5D,69,87,70
000002469,00000349,false,0,5,FE,FF,EA,1A,00,00,00,00
000002470,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000002471,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002472,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000002473,0000019F,false,0,6,FF,FF,00,80,FF,2F,00,00
000002474,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002475,00000258,false,0,2,44,44,00,00,00,00,00,00
000002476,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002477,00000201,false,0,8,B7,67,B7,67,FF,FF,FF,FF
000002478,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000002479,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000002480,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000002481,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002482,000000D9,false,0,8,9F,F8,00,10,00,F0,7F,C8
000002483,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000002484,00000112,false,0,8,4B,20,CE,0E,3A,72,95,5F
000002485,00000100,false,0,8,D7,FD,7F,C0,5D,69,87,70
000002486,00000206,false,0,8,66,24,5C,FF,FF,FF,FF,FF
000002487,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000002488,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000002489,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000002490,00000173,false,0,8,3A,FE,00,0E,30,00,DE,10
000002491,000005F8,false,0,8,64,0A,00,00,00,00,00,0B
000002492,00000206,false,0,8,3B,25,5C,FF,FF,FF,FF,FF
000002493,00000201,false,0,8,4C,68,4C,68,FF,FF,FF,FF
000002494,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000002495,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000002496,0000051A,false,0,8,00,00,00,00,50,00,00,1A
000002497,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002498,00000100,false,0,8,D6,F3,7F,C0,5D,69,87,70
000002499,000002A7,false,0,5,8E,F9,FE,FF,14,00,00,00
000002500,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002501,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000002502,0000019F,false,0,6,FF,FF,EF,7F,FF,2F,00,00
000002503,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002504,00000258,false,0,2,44,44,00,00,00,00,00,00
000002505,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000002506,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000002507,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002508,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000002509,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000002510,00000459,false,0,8,B4,40,65,88,6C,DF,1B,8B
000002511,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002512,0000012F,false,0,8,D6,2B,86,1B,F1,35,30,00
000002513,00000100,false,0,8,58,F4,7F,C0,5D,69,87,70
000002514,000000C0,false,0,2,F9,40,00,00,00,00,00,00
000002515,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000002516,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000002517,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000002518,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000002519,000007BD,false,0,8,04,00,00,00,00,00,00,80
000002520,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000002521,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002522,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000002523,00000100,false,0,8,05,F5,7F,C0,5D,69,87,70
000002524,000002F5,false,0,8,60,0F,AF,20,22,0A,06,10
000002525,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002526,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000002527,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000002528,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002529,000001B9,false,0,5,FF,FF,FF,14,FF,00,00,00
000002530,000001D0,false,0,8,E3,F9,DF,FF,FF,FF,FF,FF
000002531,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000002532,00000258,false,0,2,44,44,00,00,00,00,00,00
000002533,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002534,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000002535,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000002536,000002ED,false,0,3,77,0A,02,00,00,00,00,00
000002537,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000002538,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002539,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000002540,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000002541,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002542,00000100,false,0,8,E2,F6,7F,C0,5D,69,87,70
000002543,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000002544,000001F9,false,0,2,FD,FF,00,00,00,00,00,00
000002545,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F6,EA
000002546,000003FD,false,0,5,DD,06,00,00,FF,00,00,00
000002547,00000108,false,0,8,E2,7D,FF,52,48,F2,FF,FF
000002548,00000201,false,0,8,55,68,55,68,FF,FF,FF,FF
000002549,00000206,false,0,8,DC,26,5C,FF,FF,FF,FF,FF
000002550,00000212,false,0,8,A4,F7,F9,FF,FF,FF,FF,FF
000002551,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000002552,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000002553,000002F1,false,0,8,A2,0F,00,BC,0D,00,00,A0
000002554,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000002555,000002FA,false,0,8,4A,02,00,FF,FF,FF,FF,FF
000002556,00000397,false,0,7,00,2A,00,57,14,77,01,00
000002557,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000002558,000003B4,false,0,8,10,FF,71,F0,BA,FF,01,00
000002559,000002C5,false,0,7,9B,FD,00,20,06,20,CA,00
000002560,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000002561,000003AD,false,0,8,00,F0,FF,FF,FF,FF,FF,F8
000002562,000003E8,false,0,2,F1,FF,00,00,00,00,00,00
000002563,000003E9,false,0,8,08,52,21,C1,07,00,00,C1
000002564,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002565,00000100,false,0,8,BF,F7,7F,C0,5D,69,87,70
000002566,00000199,false,0,6,FF,FF,CD,7E,FF,3F,00,00
000002567,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000002568,0000019F,false,0,6,FF,FF,01,80,FF,2F,00,00
000002569,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002570,00000258,false,0,2,44,44,00,00,00,00,00,00
000002571,0000036F,false,0,5,6F,F6,FE,FF,14,00,00,00
000002572,00000201,false,0,8,57,68,57,68,FF,FF,FF,FF
000002573,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000002574,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000002575,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000002576,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000002577,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002578,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000002579,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000002580,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002581,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000002582,00000100,false,0,8,E3,F8,7F,C0,5D,69,87,70
000002583,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000002584,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000002585,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000002586,00000173,false,0,8,B4,F9,00,0E,30,00,DE,10
000002587,00000112,false,0,8,4D,20,CE,0E,3A,72,95,5F
000002588,00000100,false,0,8,BE,F9,7F,C0,5D,69,87,70
000002589,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002590,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002591,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000002592,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002593,00000258,false,0,2,44,44,00,00,00,00,00,00
000002594,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002595,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000002596,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000002597,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000002598,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000002599,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002600,000000D9,false,0,8,4C,FE,00,10,00,F0,7F,C8
000002601,000000F3,false,0,8,8A,0E,00,FF,F0,C0,FF,FF
000002602,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002603,000001E1,false,0,6,53,FC,04,FF,FF,FF,00,00
000002604,00000100,false,0,8,59,FA,7F,C0,5D,69,87,70
000002605,00000206,false,0,8,4E,27,5B,FF,FF,FF,FF,FF
000002606,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000002607,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000002608,00000272,false,0,8,E1,FB,01,11,FF,FF,FF,FF
000002609,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002610,00000197,false,0,4,8F,04,0E,C0,00,00,00,00
000002611,00000239,false,0,8,31,8B,2A,4E,01,FF,FF,FF
000002612,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000002613,000002A7,false,0,5,34,FA,FE,FF,14,00,00,00
000002614,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002615,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000002616,0000019F,false,0,6,FF,FF,FA,7F,FF,2F,00,00
000002617,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002618,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000002619,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000002620,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
000002621,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002622,00000258,false,0,2,44,44,00,00,00,00,00,00
000002623,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000002624,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000002625,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000002626,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000002627,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002628,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000002629,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000002630,00000112,false,0,8,4B,20,CE,0E,3A,72,95,5F
000002631,00000431,false,0,8,CA,FF,AE,00,23,6C,F3,4B
000002632,00000100,false,0,8,6C,F1,7F,C0,5D,69,87,70
000002633,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000002634,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FD,25
000002635,000003FD,false,0,5,FB,0D,00,00,FF,00,00,00
000002636,00000108,false,0,8,E3,7D,FF,52,48,F2,FF,FF
000002637,00000212,false,0,8,2B,FE,F9,FF,FF,FF,FF,FF
000002638,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000002639,000002F1,false,0,8,A2,0F,00,BC,0D,00,00,A0
000002640,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000002641,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000002642,000002C5,false,0,7,91,F5,00,20,06,20,CA,00
000002643,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002644,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000002645,00000100,false,0,8,8B,F2,7F,C0,5D,69,87,70
000002646,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000002647,00000349,false,0,5,FE,FF,EA,1A,00,00,00,00
000002648,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002649,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002650,0000019F,false,0,6,FF,FF,FD,7F,FF,2F,00,00
000002651,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002652,00000258,false,0,2,44,44,00,00,00,00,00,00
000002653,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002654,00000201,false,0,8,F6,68,F6,68,FF,FF,FF,FF
000002655,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000002656,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000002657,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000002658,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002659,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000002660,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000002661,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002662,00000100,false,0,8,D6,F3,7F,C0,5D,69,87,70
000002663,00000314,false,0,3,11,02,FF,00,00,00,00,00
000002664,00000206,false,0,8,80,29,5C,FF,FF,FF,FF,FF
000002665,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000002666,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000002667,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000002668,00000173,false,0,8,52,F4,00,0E,30,00,DE,10
000002669,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002670,00000100,false,0,8,58,F4,7F,C0,5D,69,87,70
000002671,0000036E,false,0,5,72,FA,FE,FF,14,00,00,00
000002672,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002673,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000002674,0000019F,false,0,6,FF,FF,03,80,FF,2F,00,00
000002675,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002676,00000258,false,0,2,44,44,00,00,00,00,00,00
000002677,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000002678,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000002679,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000002680,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002681,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000002682,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000002683,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002684,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000002685,00000100,false,0,8,05,F5,7F,C0,5D,69,87,70
000002686,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000002687,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000002688,00000112,false,0,8,4C,20,CE,0E,3A,72,95,5F
000002689,00000100,false,0,8,E2,F6,7F,C0,5D,69,87,70
000002690,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002691,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002692,0000019F,false,0,6,FF,FF,17,80,FF,2F,00,00
000002693,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002694,00000258,false,0,2,44,44,00,00,00,00,00,00
000002695,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002696,00000201,false,0,8,FF,68,FF,68,FF,FF,FF,FF
000002697,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000002698,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000002699,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000002700,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002701,000000D9,false,0,8,79,F5,00,10,00,F0,7F,C8
000002702,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000002703,00000304,false,0,6,FF,FF,BE,37,FF,FF,00,00
000002704,00000112,false,0,8,4D,20,CE,0E,3A,72,A5,5F
000002705,000002F5,false,0,8,60,0F,AF,20,22,0A,06,10
000002706,00000100,false,0,8,BF,F7,7F,C0,5D,69,87,70
000002707,00000206,false,0,8,67,2A,5C,FF,FF,FF,FF,FF
000002708,00000201,false,0,8,02,69,02,69,FF,FF,FF,FF
000002709,000000EF,false,0,8,DC,F4,00,7D,21,FE,7C,FF
000002710,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000002711,000003D8,false,0,8,A0,FF,FF,FF,FF,FF,FF,FF
000002712,00000112,false,0,8,4D,20,CE,0E,3A,72,A5,5F
000002713,00000197,false,0,4,0C,0D,0E,C0,00,00,00,00
000002714,00000100,false,0,8,E3,F8,7F,C0,5D,69,87,70
000002715,000002A7,false,0,5,C1,F4,FE,FF,14,00,00,00
000002716,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002717,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002718,0000019F,false,0,6,FF,FF,FA,7F,FF,2F,00,00
000002719,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002720,00000258,false,0,2,44,44,00,00,00,00,00,00
000002721,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000002722,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000002723,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002724,000000D9,false,0,8,9E,F6,00,10,00,F0,7F,C8
000002725,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000002726,00000112,false,0,8,4C,20,CE,0E,3A,72,A5,5F
000002727,0000012F,false,0,8,8A,24,86,1B,F1,35,30,00
000002728,00000100,false,0,8,BE,F9,7F,C0,5D,69,87,70
000002729,000000C0,false,0,2,FD,40,00,00,00,00,00,00
000002730,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000002731,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000002732,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000002733,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000002734,00000112,false,0,8,4D,20,CE,0E,3A,72,A5,5F
000002735,00000100,false,0,8,59,FA,7F,C0,5D,69,87,70
000002736,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002737,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000002738,0000019F,false,0,6,FF,FF,FF,7F,FF,2F,00,00
000002739,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002740,00000258,false,0,2,44,44,00,00,00,00,00,00
000002741,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002742,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000002743,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000002744,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000002745,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000002746,00000173,false,0,8,3A,FE,00,0E,30,00,DE,10
000002747,00000112,false,0,8,4B,20,CE,0E,3A,72,A5,5F
000002748,00000197,false,0,4,00,05,0E,C0,00,00,00,00
000002749,00000100,false,0,8,30,FE,7F,C0,5D,69,87,70
000002750,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000002751,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000002752,0000019F,false,0,6,FF,FF,FD,7F,FF,2F,00,00
000002753,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002754,00000258,false,0,2,44,44,00,00,00,00,00,00
000002755,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000002756,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000002757,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000002758,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000002759,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000002760,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002761,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000002762,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000002763,00000112,false,0,8,4B,20,CE,0E,3A,72,A5,5F
000002764,000001E1,false,0,6,24,F4,04,FF,FF,FF,00,00
000002765,00000100,false,0,8,31,F0,7F,C0,5D,69,87,70
000002766,00000206,false,0,8,B4,2C,5C,FF,FF,FF,FF,FF
000002767,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000002768,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000002769,00000272,false,0,8,33,F3,01,11,FF,FF,FF,FF
000002770,00000239,false,0,8,81,96,2A,4E,01,FF,FF,FF
000002771,00000112,false,0,8,4B,20,CE,0E,3A,72,A5,5F
000002772,00000100,false,0,8,6C,F1,7F,C0,5D,69,87,70
000002773,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000002774,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000002775,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000002776,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000002777,00000258,false,0,2,44,44,00,00,00,00,00,00
000002778,0000036F,false,0,5,06,F0,FE,FF,14,00,00,00
000002779,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000002780,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000002781,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000002782,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000002783,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000002784,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000002785,00000112,false,0,8,4B,20,CE,0E,3A,72,A5,5F
000002786,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000002787,000002F5,false,0,8,60,0F,B0,20,22,0A,06,10
